# 2023-09-01 全池(1062 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2607 榮運|航運業|-25 -20 -44|85 99 7 5|0.5 42|15 12 0 -16 -24
2608 嘉里大榮|航運業|-5 -6 1|95 100 2 3|1.3 10|5 20 0 -8 -6
2609 陽明|航運業|-69 -68 -17|68 78 -4 -11|0.3 658|12 -1 3 -1 -6
2610 華航|航運業|27 29 20|84 84 3 15|0.3 1347|14 1 -0 -6 -4
2611 志信|航運業|-20 -19 12|72 88 -6 -12|0.3 7|1 1 0 13 2
2612 中航|航運業|-9 -16 -12|91 91 4 -2|0.3 23|2 -3 0 7 37
2614 東森|其他|-8 -2 -1|47 56 -31 -44|1.1 28|2 9 0 -50 -100
2615 萬海|航運業|-66 -67 -13|49 61 -18 -38|0.5 276|41 -13 4 -9 15
2617 台航|航運業|-6 -3 -14|89 89 2 -9|0.4 28|3 6 0 -6 -15
2618 長榮航|航運業|58 52 15|79 79 -9 15|0.5 2743|36 14 -1 5 -35
2630 亞航|航運業|-12 8 -10|60 60 -16 113|2.1 232|1 -0 -0 na 61
2633 台灣高鐵|航運業|36 83 29|92 92 -7 0|0.8 63|11 -21 1 -22 -35
2634 漢翔|航運業|19 24 -19|98 98 13 55|1.5 962|8 2 1 2 48
2636 台驊控股|航運業|-47 -53 6|95 95 3 10|0.2 24|16 9 -0 -9 -18
2637 慧洋-KY|航運業|-47 -42 -18|72 74 -10 -25|0.7 151|8 -12 1 7 25
2640 大車隊|數位雲端|6 16 -1|78 78 -19 2|0.3 10|8 0 0 4 28
2641 正德|航運業|-22 -19 -0|77 77 -11 -22|0.9 19|1 1 0 4 5
2645 長榮航太|航運業|43 33 6|na na 24 na|2.3 640|8 14 2 na -21
2702 華園|觀光餐旅|-6 -5 -38|79 79 -10 -15|0.1 7|37 0 0 1 -34
2704 國賓|觀光餐旅|-9 14 12|91 91 7 46|2.1 18|12 11 0 90 27
2705 六福|觀光餐旅|9 133 59|66 66 -13 -5|0.2 22|4 -4 0 -14 14
2706 第一店|觀光餐旅|46 48 16|80 80 -18 2|0.2 6|3 4 0 -10 -13
2707 晶華|觀光餐旅|16 49 16|72 72 -23 -20|0.2 137|16 17 -6 -3 -23
2719 燦星旅|觀光餐旅|3094 2045 789|53 53 -16 13|0.3 8|0 -1 0 na na
2722 夏都|觀光餐旅|-19 20 -0|52 52 -20 13|0.2 19|1 -7 0 9 6
2723 美食-KY|觀光餐旅|0 6 -1|69 71 -23 -24|1.9 83|61 -1 -1 -4 3
2727 王品|觀光餐旅|19 41 17|76 76 -21 3|0.6 271|36 -8 -1 6 75
2729 瓦城|觀光餐旅|26 50 21|95 95 13 20|0.5 54|11 13 -0 -49 3
2731 雄獅|觀光餐旅|1058 1323 714|69 69 -31 9|0.2 282|17 6 -7 -16 -8
2732 六角|觀光餐旅|-2 -1 -1|66 66 -32 -31|0.4 38|10 1 -2 -7 -25
2734 易飛網|觀光餐旅|349 397 -50|55 55 -20 29|0.3 21|9 5 0 na na
2736 富野|觀光餐旅|-22 69 26|61 61 -20 15|0.2 28|4 5 0 -34 -25
2739 寒舍|觀光餐旅|33 108 23|53 53 -42 -33|0.5 17|4 13 0 na na
2743 山富|觀光餐旅|1542 1610 527|60 60 -24 68|0.4 55|2 0 0 -22 -49
2745 五福|觀光餐旅|5418 5636 3228|66 66 -7 73|0.5 71|2 2 0 na 400
2748 雲品|觀光餐旅|12 48 6|65 65 -16 -17|0.5 170|2 -2 -4 -4 1
2753 八方雲集|觀光餐旅|8 6 -5|69 77 -11 -24|0.2 43|12 5 2 -35 10
2754 亞洲藏壽司|觀光餐旅|23 48 11|63 67 -28 -33|0.6 23|77 -7 0 -25 -22
2801 彰銀|金融保險|-2 14 -6|97 97 0 5|0.4 161|14 -18 2 -42 -82
2809 京城銀|金融保險|21 375 235|99 99 5 9|0.5 30|14 21 2 -32 -4
2812 台中銀|金融保險|9 17 2|98 98 7 11|0.5 43|10 -10 -0 -12 26
2816 旺旺保|金融保險|21 38 20|100 100 56 64|6.6 15|2 2 0 62 83
2820 華票|金融保險|193 93 73|91 97 -2 -2|0.3 9|7 -8 0 3 15
2832 台產|金融保險|5 12 14|100 100 9 16|0.9 7|4 6 -0 -2 17
2834 臺企銀|金融保險|9 14 -8|94 95 -2 -5|0.8 195|18 -22 0 13 11
2838 聯邦銀|金融保險|8 32 13|90 90 -10 -7|3.1 20|6 -37 -0 9 24
2845 遠東銀|金融保險|14 16 -6|97 97 6 6|0.3 32|10 -4 3 -9 -18
2850 新產|金融保險|16 11 5|100 100 17 22|1.0 8|10 9 -0 175 -2
2851 中再保|金融保險|40 12 10|94 94 12 27|1.0 39|3 7 0 12 31
2855 統一證|金融保險|169 127 -145|95 95 12 16|0.4 20|9 -8 0 -25 7
2880 華南金|金融保險|-7 12 3|90 92 -5 -8|1.2 218|18 -29 2 -3 -43
2881 富邦金|金融保險|7 -8 57|97 97 7 11|0.8 775|19 -6 0 -5 -7
2882 國泰金|金融保險|62 26 63|99 99 5 9|0.9 642|21 7 1 -7 -3
2883 凱基金|金融保險|-19 -34 34|86 90 -9 -9|0.7 332|22 -29 1 -1 2
2884 玉山金|金融保險|-8 18 9|92 94 -3 4|0.8 328|31 -33 3 -42 -8
2885 元大金|金融保險|29 18 25|99 99 7 14|0.7 398|26 19 2 -11 -64
2886 兆豐金|金融保險|1 45 29|92 92 3 12|0.7 699|21 -13 5 4 -2
2887 台新新光金|金融保險|45 34 18|97 97 3 16|0.7 198|25 -23 3 -6 50
2889 國票金|金融保險|7 42 49|86 86 -4 -10|0.5 24|10 -6 -0 -22 -2
2890 永豐金|金融保險|14 20 13|96 96 5 6|0.7 235|25 -19 5 -23 -79
2891 中信金|金融保險|16 4 50|93 93 1 9|0.7 786|36 -3 1 11 -40
2892 第一金|金融保險|-13 -1 -8|96 96 1 5|0.9 503|24 -14 2 10 -13
2903 遠百|貿易百貨|-0 12 7|100 100 4 9|1.8 29|11 5 5 13 -3
2905 三商|貿易百貨|51 114 87|78 82 -11 -19|1.8 6|5 -14 0 17 67
2906 高林|貿易百貨|-7 -21 -10|92 96 4 1|1.0 16|3 6 0 -6 14
2908 特力|貿易百貨|1 -7 7|98 98 1 3|0.9 5|2 -11 0 7 17
2912 統一超|貿易百貨|9 10 -1|96 96 -2 4|0.6 230|28 -28 1 7 -30
2913 農林|貿易百貨|-5 12 8|75 75 -2 3|0.2 226|12 -4 0 -4 -17
2915 潤泰全|貿易百貨|-6 -14 -11|90 96 5 -5|0.8 126|8 9 3 -12 -35
3003 健和興|電子零組|-25 -18 -6|82 82 -10 -2|0.4 47|3 4 0 -6 4
3004 豐達科|鋼鐵工業|47 35 -24|87 87 8 15|1.1 174|3 1 1 8 -15
3005 神基|電腦及週|-1 -3 -19|97 97 -2 31|0.5 185|35 14 1 -18 6
3006 晶豪科|半導體業|-18 -31 15|81 81 -11 -3|0.8 98|11 12 -2 -8 -12
3008 大立光|光電業|-11 -16 -15|87 87 -7 -13|0.8 1014|36 -9 -2 0 -15
3010 華立|電子通路|-10 -10 2|100 100 13 10|1.7 40|11 15 0 24 -33
3011 今皓|電子零組|-37 -23 6|90 90 36 85|2.6 47|7 8 0 na na
3013 晟銘電|電腦及週|-4 4 -17|74 74 43 84|0.4 514|2 -3 0 14 71
3014 聯陽|半導體業|51 40 50|87 87 29 60|0.7 408|29 -0 6 -5 104
3015 全漢|電子零組|-9 -5 3|95 95 6 23|0.6 17|14 21 0 13 19
3016 嘉晶|半導體業|-30 -30 -16|68 85 -1 -14|0.3 28|1 3 -0 -12 -2
3017 奇鋐|電腦及週|6 8 -3|86 86 64 180|0.6 4675|38 -4 1 -15 -23
3019 亞光|光電業|-6 -9 2|91 93 0 -7|0.5 35|12 6 0 -13 -11
3021 鴻名|電子零組|-36 -29 -20|91 91 17 15|1.4 46|5 3 0 8 31
3022 威強電|電腦及週|-26 -2 -37|82 82 -7 0|0.5 81|22 -8 -0 -5 26
3023 信邦|電子零組|2 11 -9|85 85 -11 6|0.4 121|62 -17 -3 1 -13
3024 憶聲|光電業|-24 13 13|92 92 14 22|0.3 25|7 -4 0 -8 17
3025 星通|通信網路|-18 32 32|76 76 -5 78|0.1 95|3 4 0 -8 -68
3026 禾伸堂|電子零組|-5 -10 1|100 100 3 11|1.7 12|12 2 0 19 9
3027 盛達|通信網路|70 146 82|75 75 -9 -7|0.2 65|4 -4 -1 -8 -22
3028 增你強|電子通路|-12 -21 4|95 95 -4 9|0.3 9|5 9 0 -4 -4
3029 零壹|資訊服務|11 5 -0|86 86 -6 12|0.3 100|4 -4 -0 -24 -30
3030 德律|其他電子|-42 -47 -27|98 98 1 2|0.4 11|15 1 -0 -14 -2
3032 偉訓|電子零組|35 40 27|82 82 7 78|0.2 427|8 -1 0 -16 -17
3033 威健|電子通路|14 7 7|88 88 0 12|0.3 51|10 14 0 -8 11
3034 聯詠|半導體業|41 19 43|92 92 -1 3|0.4 1169|49 -14 3 6 -4
3035 智原|半導體業|-9 -12 -20|88 88 102 80|1.0 7096|25 -2 2 -8 26
3036 文曄|電子通路|15 -1 -10|100 100 10 12|0.5 124|12 20 1 -33 -51
3037 欣興|電子零組|-27 -30 -28|90 90 8 39|0.6 3034|45 4 -2 3 17
3038 全台|光電業|-4 -2 -10|83 83 -6 45|0.2 57|9 -2 -1 -4 0
3041 揚智|半導體業|-61 -60 -19|72 84 -8 -17|1.1 13|10 -11 0 -10 24
3042 晶技|電子零組|-20 -27 -4|99 99 10 16|1.0 258|15 5 1 29 -34
3043 科風|其他電子|88 56 1|94 94 60 110|1.1 96|11 6 0 155 -4
3044 健鼎|電子零組|-10 -17 -5|93 93 56 80|1.0 2862|41 -2 7 -2 -13
3045 台灣大|通信網路|7 6 -3|93 93 -6 -1|0.8 222|15 -8 3 2 -28
3046 建碁|電腦及週|64 55 -6|74 74 -9 16|0.5 58|2 -6 -0 1 53
3047 訊舟|通信網路|-28 -29 -20|82 90 -5 -6|0.4 21|2 -9 0 -7 -10
3048 益登|電子通路|-16 -19 -11|83 85 -12 -15|0.4 7|3 1 0 1 8
3049 精金|光電業|-22 -29 8|90 90 1 -2|0.4 18|6 -9 0 7 4
3051 力特|光電業|-28 -34 -9|78 78 56 51|3.2 417|4 0 0 38 33
3052 夆典|建材營造|30 33 8|90 90 -1 10|0.9 12|3 -5 0 -50 45
3055 蔚華科|電子通路|-45 -35 3|81 81 13 8|0.2 47|2 -3 0 5 12
3056 富華新|建材營造|135 23 -6443|79 79 -9 27|0.5 171|2 -14 -0 -18 94
3058 立德|電子零組|-37 -30 -17|62 62 -34 29|0.4 23|3 10 0 na na
3059 華晶科|光電業|-38 -41 -50|94 99 0 2|1.6 36|12 13 -0 -15 -13
3060 銘異|電腦及週|6 -22 17|94 94 19 14|0.8 9|6 -2 0 -2 30
3062 建漢|通信網路|-41 -50 -82|73 90 -6 -11|1.0 32|14 17 0 -13 -14
3071 協禧|電腦及週|-36 -22 -22|81 81 18 55|0.4 77|1 -3 0 7 20
3078 僑威|電子零組|153 116 83|95 95 35 149|0.7 1500|7 2 0 -1 -45
3081 聯亞|通信網路|-74 -66 -76|61 79 3 -13|0.9 97|20 0 -1 1 18
3083 網龍|文化創意|-25 -30 -19|83 83 -13 -6|0.2 5|1 7 0 -5 1
3088 艾訊|電腦及週|24 21 5|91 91 25 38|0.5 108|15 1 -1 -25 -52
3090 日電貿|電子零組|0 -3 8|100 100 3 2|0.9 11|7 6 -0 11 -5
3092 鴻碩|電子零組|-30 -39 -2|81 87 3 -5|0.2 25|1 -5 0 -18 12
3094 聯傑|半導體業|-41 -28 -21|98 98 8 17|4.6 37|4 2 0 32 -4
3105 穩懋|半導體業|2 -10 29|74 77 -13 -18|1.8 575|30 -8 -1 7 6
3128 昇銳|光電業|1 -3 -8|63 70 -11 -30|0.2 6|1 4 0 -18 8
3131 弘塑|半導體業|-6 -4 5|81 81 6 98|0.6 734|13 2 -5 na -7
3138 耀登|通信網路|12 -2 -20|84 85 -2 -16|1.2 26|2 3 0 -6 1
3141 晶宏|半導體業|-30 -36 -0|68 80 -6 -20|0.3 63|6 -1 0 -5 -4
3147 大綜|資訊服務|12 6 21|92 92 7 6|0.2 13|2 -14 0 17 -22
3152 璟德|通信網路|20 7 28|84 84 -3 -7|0.6 12|16 10 -6 -4 -22
3162 精確|電機機械|33 48 -77|78 78 -11 -11|0.4 37|45 5 0 6 -2
3163 波若威|通信網路|-16 -26 -23|95 95 62 81|0.8 2036|6 -1 0 -15 39
3169 亞信|半導體業|-40 -33 1|80 80 -9 -7|0.8 26|1 4 0 -11 -2
3178 公準|半導體業|1 11 -2|88 88 -7 30|0.6 16|1 1 0 6 -22
3189 景碩|半導體業|-49 -46 -24|82 89 -3 -3|0.5 208|11 -1 10 -4 3
3202 樺晟|電子零組|47 19 18|77 77 -18 7|0.3 10|3 7 0 -0 -1
3205 佰研|生技醫療|-29 -20 -5|59 80 -7 7|0.1 14|10 -1 0 -9 5
3206 志豐|電子零組|-6 -15 -3|95 95 27 53|0.7 77|5 2 0 71 -35
3207 耀勝|電子零組|-25 -8 -30|80 80 1 -2|0.1 115|1 -1 0 0 -1
3209 全科|電子通路|5 -17 -29|82 88 -10 -18|0.4 23|2 -18 0 9 39
3211 順達|電腦及週|-8 1 2|98 98 1 7|0.6 13|12 5 0 -18 1
3213 茂訊|電腦及週|23 13 -3|91 91 30 45|0.5 56|8 -2 0 47 162
3217 優群|電子零組|36 18 27|96 96 29 44|1.3 205|11 11 -4 19 -16
3218 大學光|生技醫療|15 25 -2|86 86 -7 14|1.1 106|31 -12 -4 22 -31
3221 台嘉碩|通信網路|-46 -59 -25|79 91 -2 -3|0.3 6|3 2 0 -3 13
3227 原相|半導體業|14 -3 22|97 97 18 19|2.0 122|16 3 1 -2 3
3228 金麗科|半導體業|-17 -32 -8|29 55 -31 -44|0.8 91|10 7 0 -14 -11
3231 緯創|電腦及週|-15 -17 -12|69 69 58 231|1.0 21075|33 -3 -0 -33 27
3234 光環|通信網路|-34 -40 1|74 74 21 14|0.9 20|1 -2 1 -25 -47
3257 虹冠電|半導體業|196 146 140|94 94 18 70|2.1 177|10 0 0 78 77
3260 威剛|半導體業|-15 -17 3|97 97 10 32|1.5 261|15 6 -2 19 7
3264 欣銓|半導體業|-11 -7 -16|98 98 13 12|0.7 252|26 -1 10 -10 12
3265 台星科|半導體業|-11 -17 -11|90 90 27 47|0.4 143|5 3 -0 -11 -10
3287 廣寰科|電腦及週|46 74 67|77 77 25 67|0.1 10|4 14 0 -16 7
3289 宜特|其他電子|-4 4 -7|82 82 17 19|0.4 196|12 -5 -0 5 41
3290 東浦|電子零組|-8 3 -10|85 85 -7 -2|0.4 16|2 -4 0 -4 40
3293 鈊象|文化創意|18 21 7|86 86 -5 7|0.4 266|36 -20 -1 0 29
3296 勝德|電子零組|-49 -55 -21|85 90 -3 -9|1.0 8|3 4 0 -1 1
3305 昇貿|其他電子|-22 -26 6|90 90 35 37|0.6 106|3 -1 -0 -8 -10
3306 鼎天|通信網路|-28 -6 -3|90 90 73 157|0.2 188|4 1 0 97 1
3308 聯德|電子零組|253 236 97|100 100 90 294|3.6 443|1 1 0 118 2
3311 閎暉|通信網路|7 -1 -2|100 100 25 22|6.5 12|1 0 0 46 202
3312 弘憶股|電子通路|-19 -18 0|86 86 -11 7|0.6 12|3 -18 0 6 0
3317 尼克森|半導體業|12 -8 11|88 94 5 -4|0.6 12|2 11 0 -5 -47
3322 建舜電|電子零組|-7 3 22|89 89 5 2|0.4 12|3 1 0 -9 -42
3323 加百裕|電腦及週|-44 -13 7|87 88 -10 -11|0.6 8|3 -3 0 -4 28
3324 雙鴻|其他電子|-9 -20 -4|85 85 5 76|0.4 1787|15 -0 3 -5 -16
3325 旭品|電腦及週|156 97 70|97 97 31 134|1.2 424|5 0 0 -44 23
3338 泰碩|電子零組|-24 -29 -5|76 76 21 57|0.4 192|10 -2 0 6 20
3346 麗清|汽車工業|48 97 51|87 87 5 14|0.3 44|10 -1 0 -0 -25
3356 奇偶|光電業|-8 -5 -9|75 75 11 -1|0.1 46|5 -9 0 -4 -2
3357 臺慶科|電子零組|-12 -19 2|89 89 11 3|0.8 11|12 2 0 -15 21
3362 先進光|光電業|30 10 17|98 98 50 39|0.1 931|3 -0 0 -8 46
3363 上詮|通信網路|-23 -25 9|65 65 4 104|0.4 385|12 -3 -0 2 79
3374 精材|半導體業|-16 -26 -10|79 79 10 11|0.1 113|8 11 -3 -14 -29
3376 新日興|電子零組|-23 -22 -2|97 98 -1 1|1.3 26|19 -0 0 24 27
3380 明泰|通信網路|-41 -22 -40|83 83 5 16|0.5 121|14 5 0 -0 -13
3402 漢科|其他電子|-21 -15 -22|98 98 3 11|0.3 7|5 12 0 -9 -29
3406 玉晶光|光電業|10 1 -2|88 93 2 -2|0.5 458|19 1 -1 0 15
3413 京鼎|半導體業|-30 -13 -22|91 96 3 -0|0.7 87|22 24 0 -13 -15
3416 融程電|電腦及週|6 5 -7|91 91 21 37|0.5 30|6 -12 -0 -13 78
3419 譁裕|通信網路|-44 -39 -51|87 87 -7 -2|0.7 10|2 12 0 -1 -21
3441 聯一光電|光電業|-37 -40 -6|79 79 -9 -11|0.2 6|2 4 0 -8 9
3443 創意|半導體業|14 23 -25|74 74 -3 28|0.9 6812|30 -2 -1 27 52
3444 利機|電子通路|16 7 25|91 91 7 33|1.0 59|11 -6 0 -4 68
3447 展達|通信網路|-71 -67 -91|na 64 -4 -6|0.2 8|0 -6 0 -1 200
3450 聯鈞|半導體業|-30 -31 -11|81 81 13 2|0.2 32|8 6 0 -9 -17
3454 晶睿|光電業|21 22 -49|58 61 -4 -38|0.2 86|3 4 -0 -12 17
3455 由田|光電業|-59 -57 -41|84 84 -7 -14|1.4 19|3 -3 0 -8 4
3479 安勤|電腦及週|23 5 -35|79 79 -16 16|0.4 62|9 -4 -3 4 5
3481 群創|光電業|17 7 33|84 84 5 -3|0.6 1006|28 -0 -4 -8 -61
3483 力致|電腦及週|26 9 17|81 81 74 113|0.5 2466|13 -0 -1 -24 16
3484 崧騰|電子零組|-49 -48 -9|76 88 -6 -8|1.2 5|3 10 0 -2 -18
3491 昇達科|通信網路|-21 -34 -26|85 85 -9 4|1.5 76|9 2 1 -3 15
3498 陽程|其他電子|44 158 61|76 76 5 1|0.2 6|4 -0 0 -1 12
3501 維熹|電子零組|-20 -20 -16|95 95 -4 5|0.3 6|6 5 0 -15 68
3504 揚明光|光電業|-54 -50 -25|56 71 -22 -29|0.6 24|2 14 0 -5 -9
3511 矽瑪|電子零組|-62 -57 -42|82 91 -2 -7|0.5 5|1 3 0 -1 12
3515 華擎|電腦及週|32 24 23|79 79 41 56|0.2 478|15 4 -2 -17 -2
3518 柏騰|其他電子|7 -0 38|79 79 8 51|0.3 22|6 -1 -2 0 3
3526 凡甲|電子零組|-3 3 13|90 90 19 26|0.4 82|10 11 1 18 -41
3528 安馳|電子通路|-10 -4 -12|82 82 -2 0|3.1 5|2 -3 0 94 38
3529 力旺|半導體業|-13 -2 -15|80 80 -1 -3|1.1 867|59 -3 1 12 -25
3532 台勝科|半導體業|-15 -10 -22|83 86 -8 -8|0.4 110|48 -14 -9 0 35
3533 嘉澤|電子零組|-8 -12 -17|93 93 4 10|1.3 1188|36 2 6 1 -12
3540 曜越|電腦及週|40 41 7|68 68 -23 17|0.2 28|9 -0 0 -13 26
3545 敦泰|半導體業|65 16 36|79 79 -12 -5|0.8 95|16 1 1 -6 -2
3546 宇峻|文化創意|-24 -28 -14|91 91 -8 15|0.2 7|10 1 0 -1 55
3548 兆利|電子零組|62 42 43|100 100 49 57|4.1 239|15 5 0 83 111
3551 世禾|綠能環保|-13 -7 -9|100 100 21 25|1.2 13|6 -2 0 40 27
3552 同致|其他電子|-2 5 -3|69 81 -12 -17|0.5 26|13 19 0 -9 -16
3557 嘉威|居家生活|-8 -11 4|80 80 -19 -10|0.2 6|20 2 0 26 -4
3558 神準|通信網路|-4 1 -64|77 77 8 -23|0.4 590|1 -0 -3 -5 -22
3563 牧德|光電業|2 6 20|81 81 -4 14|0.4 36|10 -1 1 -17 -27
3564 其陽|通信網路|-45 -36 -34|60 60 -6 12|0.2 15|2 -6 0 na na
3567 逸昌|半導體業|34 17 36|92 92 38 53|1.7 115|2 0 0 362 267
3576 聯合再生|光電業|-30 -38 -50|69 73 -19 -23|0.5 59|14 16 0 -13 -20
3580 友威科|其他電子|-39 -28 -44|74 87 1 -7|0.4 15|3 -0 2 0 -1
3581 博磊|半導體業|7 3 -3|85 85 31 30|0.4 48|9 0 0 -22 105
3583 辛耘|半導體業|13 16 -1|82 82 77 171|0.5 2126|6 -0 -0 -10 11
3587 閎康|其他電子|26 32 4|94 94 34 68|0.8 665|15 -1 6 -26 125
3588 通嘉|半導體業|-7 -30 18|100 100 29 8|3.3 20|3 6 0 25 6
3591 艾笛森|光電業|18 4 6|89 89 -3 3|0.2 24|8 -11 0 4 6
3592 瑞鼎|半導體業|21 -8 27|82 82 1 -11|0.6 105|14 3 9 -4 -11
3594 磐儀|電腦及週|0 2 -16|78 78 -18 3|0.3 19|2 -3 0 1 3
3596 智易|通信網路|7 3 -18|98 98 34 37|0.6 531|23 -1 7 -11 0
3607 谷崧|電子零組|-4 -6 9|89 89 7 29|0.3 5|6 -13 0 -9 30
3611 鼎翰|電腦及週|-1 6 -5|92 92 24 27|0.4 21|14 -0 -2 -14 0
3617 碩天|其他電子|8 9 -10|96 96 32 101|1.6 641|8 -5 2 33 19
3622 洋華|光電業|53 4 12|100 100 29 53|3.1 59|4 3 0 123 18
3624 光頡|電子零組|-10 -20 0|73 73 -21 -8|0.7 29|42 1 -2 -1 -2
3630 新鉅科|光電業|48 25 49|83 83 -10 4|0.2 8|36 8 0 -0 6
3645 達邁|電子零組|90 16 48|81 81 10 18|0.3 17|12 2 0 -9 -5
3652 精聯|電腦及週|-22 4 4|68 68 -4 -9|0.1 5|3 -6 0 -1 11
3653 健策|電子零組|17 4 -20|95 95 9 62|1.2 724|22 -6 13 -25 -4
3661 世芯-KY|半導體業|137 152 38|96 96 51 144|0.7 5727|61 5 -1 -8 -11
3663 鑫科|其他電子|1 -17 6|79 79 2 10|0.4 10|0 1 0 -27 -27
3665 貿聯-KY|其他電子|-10 -10 -42|78 81 -2 -6|1.1 339|48 13 -4 11 -19
3666 光耀|光電業|41 -9 37|82 82 2 15|0.4 6|1 3 0 -4 12
3669 圓展|通信網路|-29 -28 -9|81 86 -2 -14|0.9 5|1 1 -9 -0 35
3673 TPK-KY|光電業|-37 -33 -15|78 78 -19 -1|0.3 46|36 -20 0 -0 20
3675 德微|半導體業|-24 -25 -12|84 84 -8 -1|0.7 173|52 1 11 1 2
3679 新至陞|電子零組|-25 -20 -15|98 98 7 7|0.3 5|9 7 0 -67 3
3680 家登|半導體業|16 4 -20|79 79 -2 11|0.6 502|17 -2 -4 36 33
3687 歐買尬|數位雲端|3 -6 -5|72 72 -4 0|0.1 13|5 9 0 -9 -5
3689 湧德|電子零組|29 5 10|83 83 42 69|0.5 337|12 -1 0 -25 3
3691 碩禾|光電業|-57 -66 -19|52 69 -21 -25|0.6 10|5 7 0 -9 4
3693 營邦|電腦及週|92 57 -27|92 92 138 314|0.6 4237|2 -1 -0 10 -5
3694 海華|通信網路|-14 -0 5|86 86 16 62|0.4 46|7 1 1 -9 63
3701 大眾控|電腦及週|31 17 5|77 77 -18 22|0.3 50|4 -4 0 -1 75
3702 大聯大|電子通路|-2 -13 3|98 98 9 15|0.7 244|27 13 16 -8 -6
3703 欣陸|建材營造|5 -2 8|88 90 -6 -8|0.5 32|24 -7 4 -9 8
3704 合勤控|通信網路|-26 -11 -37|73 73 13 16|0.2 204|19 -5 -3 -4 -4
3705 永信|生技醫療|6 -6 7|92 97 -1 6|0.4 5|10 21 -0 1 -12
3706 神達|電腦及週|-21 -22 -29|76 76 24 43|0.4 1124|12 -1 0 -12 46
3707 漢磊|半導體業|-21 -16 -12|68 86 -7 -14|0.3 104|9 11 0 -6 -7
3708 上緯投控|綠能環保|-11 -27 -6|87 91 1 -8|0.8 42|8 19 -3 -8 -32
3711 日月光投控|半導體業|-17 -17 -14|99 99 5 17|1.1 1236|76 6 2 1 -21
3712 永崴投控|電腦及週|94 34 26|84 84 -9 -1|0.4 12|2 8 0 -3 2
3714 富采|光電業|-14 -16 18|84 84 -11 -9|0.5 64|14 -14 -0 -10 16
3715 定穎投控|電子零組|na na na|na 98 101 214|2.7 1376|26 0 2 -1 14
4102 永日|生技醫療|-13 -17 -39|81 97 5 19|1.3 15|4 5 0 -19 -8
4104 佳醫|生技醫療|10 18 2|95 95 6 22|0.3 20|6 2 -6 -32 -28
4105 東洋|生技醫療|10 15 1|94 97 2 1|0.5 23|20 -2 2 -9 -9
4106 雃博|生技醫療|-21 -5 -15|76 76 -6 -6|0.2 5|5 -14 0 -15 50
4107 邦特|生技醫療|-9 -7 -11|91 95 -0 -5|0.6 7|20 -19 0 -6 20
4113 聯上|建材營造|30410 18230 9955|96 96 46 57|1.7 22|2 2 0 38 112
4114 健喬|生技醫療|19 24 -8|77 83 -10 -15|0.3 43|5 -1 -1 -17 1
4116 明基醫|生技醫療|4 -5 -46|76 87 -3 -8|0.2 5|1 -8 0 -1 12
4119 旭富|生技醫療|31 35 -52|85 85 -3 -2|0.5 15|8 -21 0 -13 58
4121 優盛|生技醫療|-10 -19 -16|70 70 -11 4|0.1 9|2 6 0 -22 -11
4123 晟德|生技醫療|121 77 -30|79 79 -1 7|0.2 111|7 -2 0 -22 15
4126 太醫|生技醫療|2 18 -9|89 89 -6 7|0.4 21|19 -20 0 10 46
4128 中天|生技醫療|-2 -13 -4|70 82 -7 -15|0.8 54|5 5 0 -12 -3
4129 聯合|生技醫療|50 32 4|85 85 -4 39|0.3 58|19 -10 0 5 32
4130 健亞|生技醫療|15 26 9|71 88 -8 -5|0.9 8|2 -1 0 -7 1
4137 麗豐-KY|生技醫療|-13 8 -6|81 81 -11 -14|0.3 14|60 3 -1 -12 7
4138 曜亞|生技醫療|25 41 7|73 73 7 52|0.4 24|4 -4 -2 -8 16
4142 國光生|生技醫療|-60 -81 -221|74 74 -13 -19|1.0 23|7 -3 0 -3 11
4147 中裕|生技醫療|64 26 -96|89 89 1 50|1.6 337|8 1 1 14 -26
4155 訊映|生技醫療|10 -11 -2|75 75 -8 -0|0.3 19|2 2 0 -36 -13
4157 太景*-KY|生技醫療|274 3731 1906|79 85 3 -1|0.4 14|4 13 0 -4 -7
4160 訊聯基因|生技醫療|26 25 17|82 82 11 56|0.5 10|2 3 0 na na
4162 智擎|生技醫療|243 85 63|63 81 -3 -19|1.0 59|6 14 -0 -7 -17
4163 鐿鈦|生技醫療|-22 -7 -29|84 84 -14 -10|0.3 13|5 -5 0 -18 1
4164 承業醫|生技醫療|5 37 6|78 78 -10 -22|0.3 40|27 -1 -2 10 -19
4167 松瑞藥|生技醫療|-14 -25 -2|66 90 7 -12|1.1 30|12 12 0 -2 -2
4168 醣聯|生技醫療|-100 -44 na|65 86 -6 -13|0.3 8|5 8 0 -5 -8
4171 瑞基|農業科技|-54 -62 2|60 77 -10 -23|0.8 6|17 -4 0 1 8
4173 久裕|生技醫療|6 17 6|91 91 -4 17|0.3 8|3 -4 0 -13 21
4174 浩鼎|生技醫療|498 673 na|88 88 -5 3|0.7 28|12 9 0 -17 -16
4175 杏一|生技醫療|12 -0 -4|63 63 -11 21|0.2 13|1 1 -5 -18 -6
