# 2025-03-03 全池(1152 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3005 神基|電腦及週|-5 3 3|82 98 17 10|1.1 392
3006 晶豪科|半導體業|-14 -7 -17|63 83 2 -17|0.9 90
3008 大立光|光電業|11 6 -18|85 85 9 -10|0.7 1626
3010 華立|電子通路|5 16 -1|76 83 -9 -14|0.6 45
3011 今皓|電子零組|-27 -4 -1|52 55 -32 -37|0.5 13
3013 晟銘電|電腦及週|44 65 14|79 79 -11 10|1.2 764
3014 聯陽|半導體業|7 9 5|83 95 7 6|0.9 149
3015 全漢|電子零組|-2 3 14|95 95 5 23|0.8 83
3016 嘉晶|半導體業|-18 -11 -7|59 68 -21 -32|2.5 21
3017 奇鋐|電腦及週|20 22 5|65 73 -20 -15|1.1 3831
3019 亞光|光電業|22 28 0|93 93 73 61|1.0 7956
3021 鴻名|電子零組|-12 -2 -16|62 62 -34 0|0.5 9
3022 威強電|電腦及週|-24 -4 7|99 99 28 33|7.4 151
3023 信邦|電子零組|2 11 9|90 94 13 4|4.0 309
3024 憶聲|光電業|53 302 216|75 83 -9 -13|0.7 24
3025 星通|通信網路|2 8 -24|77 77 -9 7|0.1 57
3026 禾伸堂|電子零組|-7 6 10|89 95 -3 -2|4.0 38
3027 盛達|通信網路|-5 12 5|61 75 -20 -19|0.4 7
3028 增你強|電子通路|-2 3 -5|94 98 4 3|2.5 5
3029 零壹|資訊服務|62 68 28|83 83 24 52|0.3 1856
3030 德律|其他電子|38 19 -35|68 78 -7 -22|1.1 144
3031 佰鴻|光電業|-24 -5 -5|90 90 6 18|0.7 21
3032 偉訓|電子零組|4 2 13|93 93 16 29|0.9 338
3033 威健|電子通路|13 28 5|92 97 0 -0|1.2 33
3034 聯詠|半導體業|-3 -4 4|85 99 13 0|0.9 1409
3035 智原|半導體業|23 12 16|53 78 5 -20|0.9 1396
3036 文曄|電子通路|6 25 -38|63 92 -2 -8|3.4 162
3037 欣興|電子零組|3 9 -3|53 65 -28 -29|1.6 2302
3038 全台|光電業|-19 -13 6|80 100 5 4|1.0 7
3040 遠見|其他|-8 -7 5|95 95 6 35|0.7 17
3041 揚智|半導體業|-27 -17 -29|61 81 16 -1|0.2 68
3042 晶技|電子零組|14 12 -3|83 83 -6 -9|1.0 161
3043 科風|其他電子|53 60 73|75 75 -6 12|0.1 9
3044 健鼎|電子零組|-4 9 0|89 100 10 1|1.7 278
3045 台灣大|通信網路|-3 1 -6|98 98 3 4|1.1 519
3046 建碁|電腦及週|1 -9 -25|76 80 -7 -18|1.3 7
3047 訊舟|通信網路|8 38 -26|61 66 -18 -32|0.6 49
3048 益登|電子通路|-2 4 0|57 65 -13 -36|1.0 12
3050 鈺德|光電業|1 13 3|63 75 -14 -27|0.8 11
3051 力特|光電業|1 28 31|74 85 -8 4|0.5 14
3055 蔚華科|電子通路|-74 -80 -29|72 89 15 3|0.9 60
3056 富華新|建材營造|621 29263 18121|91 95 2 -2|1.8 66
3058 立德|電子零組|-7 -16 2|65 82 -10 -3|1.2 5
3059 華晶科|光電業|-13 -12 9|96 96 42 29|4.9 540
3060 銘異|電腦及週|25 29 -4|66 80 -1 -11|0.8 11
3062 建漢|通信網路|66 57 50|78 78 -8 -5|0.6 107
3066 李洲|光電業|-5 -12 -14|69 69 -14 -1|0.4 7
3078 僑威|電子零組|18 10 30|96 96 35 30|1.0 869
3081 聯亞|通信網路|7 -10 -33|67 67 3 167|1.9 714
3086 華義*|文化創意|9 -16 -23|63 63 6 4|0.5 36
3088 艾訊|電腦及週|-11 13 11|91 91 27 55|0.8 469
3090 日電貿|電子零組|17 17 4|90 90 -2 12|0.2 94
3094 聯傑|半導體業|11 -11 15|75 86 -0 -4|0.6 5
3105 穩懋|半導體業|-22 -24 -32|60 78 -8 -18|0.8 194
3130 一零四|數位雲端|3 7 1|94 98 2 -1|1.9 5
3131 弘塑|半導體業|16 27 9|57 57 -27 -41|0.8 759
3138 耀登|通信網路|-13 -11 -9|78 86 6 -9|0.5 17
3141 晶宏|半導體業|6 4 15|75 78 -7 -4|0.7 16
3147 大綜|資訊服務|7 39 19|100 100 43 31|1.4 412
3149 正達|光電業|8 13 -0|76 76 4 25|1.4 65
3152 璟德|通信網路|-10 3 -7|68 87 -5 -4|0.5 16
3162 精確|電機機械|110 77 37|93 93 15 48|3.0 165
3163 波若威|通信網路|-33 -39 -5|94 94 33 1|0.7 1993
3167 大量|電機機械|81 102 -1|56 56 -23 -0|0.4 155
3169 亞信|半導體業|-3 -7 -1|73 91 7 -3|0.4 16
3176 基亞|生技醫療|24 10 -24|76 90 2 -8|1.3 6
3188 鑫龍騰|建材營造|-77 -84 na|55 69 4 -28|1.1 8
3189 景碩|半導體業|11 10 -5|74 82 1 -11|0.9 630
3207 耀勝|電子零組|15 87 38|72 78 10 -9|1.7 96
3209 全科|電子通路|-4 -12 0|87 87 -0 4|5.7 42
3211 順達|電腦及週|-45 -36 -15|75 75 -5 66|0.4 1161
3213 茂訊|電腦及週|38 6 7|100 100 58 48|6.2 341
3217 優群|電子零組|21 20 5|85 97 4 7|1.3 71
3218 大學光|生技醫療|16 9 4|79 90 8 -0|0.8 29
3227 原相|半導體業|30 31 -9|91 91 24 28|0.8 1141
3228 金麗科|半導體業|-35 -15 -46|37 73 -5 -26|0.8 103
3230 錦明|光電業|-12 -27 16|75 75 -18 7|0.3 62
3231 緯創|電腦及週|35 34 11|81 86 -11 5|0.9 3263
3234 光環|通信網路|23 -2 5|77 77 -8 16|0.4 82
3257 虹冠電|半導體業|-17 -35 -10|78 78 -12 9|0.5 19
3260 威剛|半導體業|-21 -15 -32|74 91 -4 -10|1.0 179
3264 欣銓|半導體業|-1 -5 1|90 94 30 10|0.7 1638
3265 台星科|半導體業|4 9 -3|78 89 1 2|0.4 56
3284 太普高|其他|31 -9 -50|53 55 2 -42|0.7 7
3289 宜特|其他電子|1 14 1|67 67 -10 -13|0.5 56
3290 東浦|電子零組|9 9 6|83 83 -6 9|1.2 26
3293 鈊象|文化創意|34 33 1|84 84 -1 15|2.1 1143
3294 英濟|電子零組|-43 -16 -13|63 89 26 20|0.5 215
3303 岱稜|其他電子|3 12 -8|81 81 -2 -10|2.3 36
3305 昇貿|其他電子|48 53 18|83 90 3 4|1.2 63
3306 鼎天|通信網路|-24 -34 -10|73 80 -10 -9|0.3 7
3312 弘憶股|電子通路|9 12 -1|48 56 -17 -42|1.0 43
3317 尼克森|半導體業|4 17 17|84 84 -9 -7|0.2 7
3323 加百裕|電腦及週|-14 -10 12|75 75 -16 35|0.7 110
3324 雙鴻|其他電子|7 21 -4|71 89 -2 5|1.4 1438
3338 泰碩|電子零組|-12 -8 -5|65 78 -19 -23|0.3 19
3339 泰谷|光電業|-12 1 -20|68 77 -14 -23|0.4 7
3346 麗清|汽車工業|9 3 -7|69 85 -13 -10|0.6 8
3356 奇偶|光電業|-27 -11 -4|77 82 -2 -12|2.0 20
3357 臺慶科|電子零組|8 29 4|85 87 3 -13|0.9 25
3362 先進光|光電業|-5 2 -1|71 71 -1 -16|0.5 122
3363 上詮|通信網路|73 34 17|84 84 40 73|0.2 727
3373 熱映|其他電子|-5 12 5|75 75 5 -4|0.5 11
3374 精材|半導體業|-19 -5 -12|63 63 -9 -35|0.5 1285
3376 新日興|電子零組|5 4 -27|92 92 43 22|1.2 3720
3379 彬台|電機機械|331 164 37|93 93 110 60|3.6 192
3380 明泰|通信網路|-11 -22 -0|87 87 -12 -0|0.4 36
3390 旭軟|電子零組|-22 -6 -12|76 77 2 -21|1.1 7
3402 漢科|其他電子|-14 -6 -25|81 86 -2 -11|0.6 22
3406 玉晶光|光電業|5 -11 -38|73 83 5 -10|0.7 754
3413 京鼎|半導體業|46 41 10|78 84 -1 -8|1.4 202
3416 融程電|電腦及週|22 25 5|91 91 11 22|1.2 79
3419 譁裕|通信網路|21 29 18|87 91 -9 3|0.4 6
3430 奇鈦科|化學工業|35 23 3|68 68 1 1|0.9 9
3437 榮創|光電業|-18 -1 -2|54 75 -12 -11|0.5 5
3438 類比科|半導體業|12 6 -3|65 76 -13 -25|0.5 6
3441 聯一光電|光電業|-4 22 12|94 94 8 1|0.9 10
3443 創意|半導體業|17 11 13|79 89 8 16|0.7 2827
3444 利機|電子通路|29 30 11|56 77 -12 -23|1.9 30
3447 展達|通信網路|61 76 53|69 69 -14 79|1.1 241
3450 聯鈞|半導體業|94 79 33|78 78 10 81|0.6 5668
3454 晶睿|光電業|24 21 32|85 92 1 15|0.4 69
3455 由田|光電業|-41 -29 -23|74 74 -15 -23|0.7 43
3466 德晉|通信網路|-96 -66 2|58 68 -6 -14|1.0 17
3479 安勤|電腦及週|14 9 13|87 91 6 1|1.1 115
3481 群創|光電業|13 6 4|82 89 -5 -8|1.0 606
3483 力致|電腦及週|-23 -0 -4|66 82 -6 -16|1.9 113
3484 崧騰|電子零組|36 48 18|89 89 11 10|4.5 26
3490 單井|光電業|20 18 30|69 77 -13 -10|0.9 8
3491 昇達科|通信網路|17 35 -15|97 97 47 31|0.8 1450
3498 陽程|其他電子|152 423 328|70 70 -3 -9|0.3 27
3501 維熹|電子零組|-9 -1 -9|81 86 -4 -11|0.6 9
3504 揚明光|光電業|-11 -8 7|86 86 8 11|0.6 96
3511 矽瑪|電子零組|9 33 31|66 66 -27 26|0.1 9
3515 華擎|電腦及週|139 89 46|82 93 0 17|0.6 157
3518 柏騰|其他電子|-36 -17 -8|55 57 -19 -40|0.5 8
3522 御嵿|觀光餐旅|64 45 17|74 80 -8 -26|0.6 7
3526 凡甲|電子零組|28 35 4|96 96 2 22|1.2 49
3529 力旺|半導體業|20 13 -7|82 82 -1 12|1.0 1484
3530 晶相光|半導體業|-27 -25 -27|61 80 -12 -11|0.9 10
3532 台勝科|半導體業|-10 -18 -2|51 62 -23 -37|0.5 44
3533 嘉澤|電子零組|4 17 -2|81 81 -5 10|2.7 1456
3535 晶彩科|光電業|-84 676 345|57 59 -10 -41|0.5 36
3537 堡達|電子零組|-16 -10 -7|72 78 -10 -8|0.3 5
3540 曜越|電腦及週|26 9 16|68 92 -1 -9|0.8 11
3545 敦泰|半導體業|-26 2 1|72 85 -13 -4|0.8 66
3546 宇峻|文化創意|9 6 2|93 98 3 -2|2.3 6
3548 兆利|電子零組|-12 21 7|60 78 -15 2|0.4 274
3551 世禾|綠能環保|11 13 -0|83 83 -4 16|0.6 125
3552 同致|其他電子|-2 -14 3|72 80 -17 1|0.4 10
3557 嘉威|居家生活|-23 -5 -21|84 84 -6 -7|0.5 7
3558 神準|通信網路|2 5 29|98 98 18 62|0.9 540
3563 牧德|光電業|168 184 152|96 100 17 23|1.8 201
3564 其陽|通信網路|38 32 7|60 78 -4 -11|0.7 19
3570 大塚|資訊服務|10 27 4|91 91 2 16|1.8 20
3576 聯合再生|光電業|-49 -24 24|66 78 -5 -16|0.9 19
3577 泓格|電腦及週|48 15 6|97 97 32 56|6.7 16
3580 友威科|其他電子|-30 -29 -16|68 68 -15 -30|0.9 47
3581 博磊|半導體業|17 0 2|65 65 -25 -11|0.3 9
3583 辛耘|半導體業|21 26 -12|64 64 -24 -27|0.6 290
3587 閎康|其他電子|-3 1 -4|68 71 -20 -29|2.0 72
3588 通嘉|半導體業|6 1 -23|54 70 -14 -12|0.6 11
3591 艾笛森|光電業|2 19 -7|75 83 -1 -6|0.2 14
3592 瑞鼎|半導體業|-4 7 -21|77 96 5 9|0.8 93
3594 磐儀|電腦及週|32 38 39|86 86 18 30|1.2 268
3596 智易|通信網路|-12 -13 -7|99 100 15 35|0.8 226
3597 映興|電子零組|39 68 39|74 74 -25 37|0.5 14
3605 宏致|電子零組|26 26 9|90 90 15 11|1.1 481
3609 三一東林|電子零組|178 29 42|97 97 61 46|1.7 57
3611 鼎翰|電腦及週|31 30 23|92 95 1 1|1.3 6
3615 安可|光電業|-39 -21 -10|66 66 -25 -18|0.7 9
3617 碩天|其他電子|5 12 5|78 78 -15 10|0.7 139
3622 洋華|光電業|103 0 -7|76 83 -14 6|0.6 30
3624 光頡|電子零組|-15 -5 -5|68 71 -18 -24|0.6 6
3625 西勝|電腦及週|-63 -70 -9|84 84 15 43|0.6 23
3630 新鉅科|光電業|3 5 -13|73 84 -2 -8|0.5 19
3631 晟楠|電子零組|-72 440 362|81 81 -1 -7|0.6 6
3645 達邁|電子零組|28 52 11|85 85 70 22|0.7 1802
3653 健策|電子零組|47 48 27|81 81 -10 -5|1.4 2333
3661 世芯-KY|半導體業|-3 25 -41|70 84 37 16|1.0 10104
3663 鑫科|其他電子|53 96 12|61 66 -17 -33|0.7 43
3665 貿聯-KY|其他電子|31 27 19|81 81 -5 26|0.9 2536
3673 TPK-KY|光電業|-14 -14 -13|72 82 -6 -10|0.7 50
3675 德微|半導體業|-22 11 -17|51 60 -24 -35|1.2 44
3679 新至陞|電子零組|5 18 3|92 92 16 14|3.3 21
3680 家登|半導體業|-21 23 -10|77 77 -10 -18|0.8 208
3687 歐買尬|數位雲端|-17 -2 -5|70 70 -9 -7|0.6 16
3689 湧德|電子零組|28 18 31|94 94 22 15|0.8 356
3691 碩禾|光電業|-42 -30 -169|44 70 -10 -30|3.4 17
3693 營邦|電腦及週|52 12 10|84 90 -7 -3|1.3 195
3694 海華|通信網路|-5 0 4|91 91 39 45|2.4 323
3701 大眾控|電腦及週|-28 -15 -8|55 76 -7 -5|0.2 12
3702 大聯大|電子通路|3 22 -6|70 84 -4 -15|1.4 191
3703 欣陸|建材營造|12 0 -2|80 92 4 -8|1.0 26
3704 合勤控|通信網路|81 32 34|79 91 -3 8|0.5 54
3705 永信|生技醫療|1 5 -8|85 85 -7 -5|5.1 30
3706 神達|電腦及週|168 208 115|76 76 -19 50|0.3 2349
3707 漢磊|半導體業|-22 -18 1|66 75 -6 -25|0.9 40
3708 上緯投控|綠能環保|9 5 -1|54 68 -18 -25|0.7 29
3709 鑫聯大投控|電腦及週|-0 55 24|78 78 -1 15|0.8 6
3710 連展投控|電子零組|9 12 -4|69 69 -13 1|0.7 17
3711 日月光投控|半導體業|4 2 0|86 90 7 13|1.3 3361
3712 永崴投控|電腦及週|108 70 11|87 87 -13 15|0.6 110
3714 富采|光電業|-11 -2 -7|85 85 -6 9|1.4 216
3715 定穎投控|電子零組|17 15 3|72 75 -7 -8|0.7 138
3716 中化控股|生技醫療|na na na|na na 1 na|1.2 7
4104 佳醫|生技醫療|-9 -3 -4|94 99 0 -1|1.3 7
4105 東洋|生技醫療|-20 -2 -4|100 100 8 7|2.8 42
4107 邦特|生技醫療|-10 -6 -10|91 95 2 -4|0.9 10
4109 加捷生醫|生技醫療|-27 39 -17|59 69 -12 -29|1.2 27
4111 濟生|生技醫療|7 20 11|94 100 8 12|0.7 5
4113 聯上|建材營造|-63 775643 387506|47 63 -10 -36|1.0 17
4114 健喬|生技醫療|-13 6 2|86 86 -5 -13|3.5 40
4119 旭富|生技醫療|15 15 -19|88 88 -10 -3|0.4 9
4120 友華|生技醫療|-4 -7 -3|87 87 6 6|2.8 16
4123 晟德|生技醫療|-20 -11 -23|72 80 -20 -12|0.5 44
4126 太醫|生技醫療|-12 15 14|94 94 3 6|0.8 6
4128 中天|生技醫療|17 13 3|67 72 -20 -26|1.1 29
4129 聯合|生技醫療|6 14 -2|85 91 -6 -8|1.1 14
4137 麗豐-KY|生技醫療|-53 -28 -10|63 78 -1 -13|2.1 16
4142 國光生|生技醫療|1973 678 506|76 80 7 -20|0.9 89
4147 中裕|生技醫療|14 -2 -41|83 94 12 15|1.4 128
4157 太景*-KY|生技醫療|-14 1 -28|68 74 -9 -22|1.1 10
4162 智擎|生技醫療|-13 382 269|93 93 20 30|2.2 238
4164 承業醫|生技醫療|-12 -1 -1|92 96 37 28|4.6 301
4167 松瑞藥|生技醫療|-13 -16 -32|77 86 -3 -12|1.7 14
4174 浩鼎|生技醫療|-61 -40 -916|65 65 -7 -30|1.0 46
4303 信立|塑膠工業|167 295 116|88 88 21 23|2.4 847
4306 炎洲|塑膠工業|-17 -18 -36|79 85 -1 -9|0.8 18
4417 金洲|紡織纖維|55 50 39|100 100 15 18|1.4 7
4420 光明|紡織纖維|21 20 -3|96 96 9 23|1.1 6
4438 廣越|紡織纖維|17 35 30|97 100 11 0|3.6 6
4503 金雨|電機機械|-26 21 6|90 92 23 27|3.4 59
4506 崇友|電機機械|32 24 16|91 100 8 10|1.8 6
4510 高鋒|電機機械|-21 -20 -3|94 94 22 20|3.1 1034
4513 福裕|電機機械|-7 -5 1|39 41 -15 -58|1.7 30
4523 永彰|電機機械|-2 33 30|57 78 -4 -20|2.9 15
4526 東台|電機機械|-10 -11 13|83 83 -3 5|2.1 207
4527 方方土霖|電機機械|-15 -19 -25|76 76 1 12|1.0 10
4532 瑞智|電機機械|35 23 -5|92 100 9 14|1.7 46
4533 協易機|電機機械|86 56 37|77 88 3 -8|2.3 118
4534 慶騰|電機機械|-17 11 -2|92 92 37 1|3.7 12
4536 拓凱|運動休閒|-2 17 9|92 92 7 -1|1.8 55
4540 全球傳動|電機機械|-34 25 35|89 89 34 17|1.1 531
4541 晟田|其他|-2 28 12|95 95 5 30|0.3 19
4542 科嶠|電子零組|-41 -51 -20|78 78 -6 9|0.4 8
4545 銘鈺|電子零組|10 20 -2|63 63 -14 -12|0.6 6
4549 桓達|電機機械|-24 -8 -1|69 69 11 2|0.2 54
4551 智伸科|汽車工業|11 22 13|77 77 -11 -8|1.4 46
4555 氣立|電機機械|-3 6 -1|63 83 14 -8|1.5 23
4557 永新-KY|汽車工業|33 30 9|86 86 -13 15|1.4 19
4560 強信-KY|電機機械|9 28 3|95 96 5 3|1.6 12
4561 健椿|電機機械|-44 -27 -21|85 85 2 3|0.8 76
4562 穎漢|電機機械|-2 9 3|76 78 -18 -20|1.2 65
4563 百德|電機機械|-16 -10 -28|69 69 -4 18|0.7 70
4564 元翎|電機機械|89 59 58|77 79 -4 -21|1.2 17
4566 時碩工業|電機機械|3 12 -2|64 72 -10 -24|0.3 51
4569 六方科-KY|汽車工業|24 16 -5|58 58 -19 75|0.5 29
4571 鈞興-KY|電機機械|16 28 -0|75 75 19 53|0.4 434
4572 駐龍|電機機械|-21 -15 -17|92 96 2 -4|0.7 8
4576 大銀微系統|電機機械|19 26 18|87 87 27 67|0.5 1508
4583 台灣精銳|電機機械|10 10 1|79 79 7 69|0.6 1100
4588 玖鼎電力|其他電子|-87 64 52|59 90 8 -10|0.8 6
4714 永捷|化學工業|69 85 11|61 77 -10 -12|1.5 12
4716 大立|化學工業|-28 -3 -9|59 59 -16 -22|0.3 7
4720 德淵|化學工業|3 9 2|83 92 1 -3|1.4 10
4721 美琪瑪|化學工業|5 1 6|79 86 -7 -9|0.8 12
4722 國精化|化學工業|-17 -6 -16|88 88 37 37|2.3 139
4726 永昕|生技醫療|196 104 47|70 84 -4 -15|0.5 19
4729 熒茂|光電業|16 15 19|68 68 -29 -4|0.3 10
4736 泰博|生技醫療|-13 4 1|86 86 -6 -9|4.3 18
4739 康普|化學工業|21 -5 12|79 92 -6 -4|0.9 12
4743 合一|生技醫療|-16 9 -23|42 46 -31 -54|1.0 181
4746 台耀|生技醫療|13 19 11|65 72 -5 -20|0.4 34
4755 三福化|化學工業|-16 36 30|74 83 -11 -8|0.5 12
4760 勤凱科技|其他電子|41 69 24|74 74 -0 -5|1.1 16
4763 材料*-KY|化學工業|-6 12 -28|91 97 7 5|0.7 1031
4766 南寶|化學工業|-4 6 -2|86 93 -3 10|0.9 89
4768 晶呈科技|化學工業|-26 9 -19|59 65 -20 -27|1.4 116
4770 上品|化學工業|-55 -3 -15|71 85 0 -15|1.6 213
4771 望隼|生技醫療|-20 -15 na|na 79 -1 -16|0.9 26
4772 台特化|化學工業|-23 18 na|na na 47 na|2.1 616
4903 聯光通|通信網路|-37 -4 -27|63 63 -11 19|0.2 93
4904 遠傳|通信網路|-3 6 -5|97 97 1 0|1.0 308
4906 正文|通信網路|-0 -0 1|70 75 -11 -25|0.6 44
4908 前鼎|通信網路|-49 -16 -6|75 77 -1 -4|0.2 87
4909 新復興|通信網路|-67 244 -92|55 55 -9 -14|1.9 160
4912 聯德控股-KY|電子零組|41 41 13|78 78 23 31|0.5 99
4915 致伸|電子零組|-22 -11 -3|79 88 6 -4|1.2 219
4916 事欣科|電腦及週|-7 -6 -8|96 96 57 84|3.6 793
4919 新唐|半導體業|-8 -10 1|70 87 -2 2|0.4 170
4923 力士|半導體業|-20 -12 -21|80 84 13 -3|1.4 11
4927 泰鼎-KY|電子零組|13 5 3|65 65 -4 -32|1.1 82
4931 新盛力|電腦及週|-17 33 -2|92 92 24 104|1.0 1047
4933 友輝|光電業|-5 16 5|94 94 14 12|0.6 43
4938 和碩|電腦及週|-4 3 12|79 90 -2 -9|1.0 475
4945 陞達科技|半導體業|38 23 14|52 79 4 -9|1.0 5
4946 辣椒|文化創意|1499 628 447|90 90 80 35|1.7 8
4951 精拓科|半導體業|10 19 -7|85 97 8 3|2.6 14
4952 凌通|半導體業|-25 -14 -23|69 87 -1 -8|0.3 11
4953 緯致|資訊服務|1 7 -8|74 77 -5 -5|0.3 101
4956 光鋐|光電業|-11 20 6|67 67 -20 12|0.4 33
4958 臻鼎-KY|電子零組|5 5 -12|74 83 -3 -9|0.8 377
4960 誠美材|光電業|-1 1 5|77 97 2 -2|0.5 17
4961 天鈺|半導體業|13 31 12|81 82 -5 -12|0.9 75
4966 譜瑞-KY|半導體業|4 5 -13|51 82 -7 -15|1.0 362
4967 十銓|半導體業|83 -5 -52|49 69 -5 -31|0.8 211
4968 立積|半導體業|-20 -7 -27|80 88 2 11|0.4 536
4971 IET-KY|半導體業|47 55 39|91 91 85 210|0.2 181
4973 廣穎電通|半導體業|-19 -6 -1|67 97 -3 -4|0.7 6
4974 亞泰|電子零組|25 34 8|80 80 26 37|0.3 234
4976 佳凌|光電業|3 13 -9|61 76 -3 -21|0.5 17
4977 眾達-KY|通信網路|39 74 59|70 70 -11 47|0.2 588
4979 華星光|通信網路|51 22 -4|73 73 8 66|0.6 6811
4987 科誠|電腦及週|-17 12 1|88 88 -3 23|0.2 8
4991 環宇-KY|半導體業|-8 18 -19|78 78 22 194|0.6 2443
5009 榮剛|鋼鐵工業|-17 -9 -2|88 97 -1 1|1.7 149
5014 建錩|鋼鐵工業|-38 -5 -3|77 77 1 -4|1.9 12
5201 凱衛|資訊服務|31 31 -0|88 92 24 16|0.5 15
5202 力新|資訊服務|-43 83 54|76 76 3 2|0.4 69
5203 訊連|資訊服務|28 12 -1|93 93 54 35|1.1 230
5213 亞昕|建材營造|1273 690 232|71 91 12 -8|2.3 26
5222 全訊|半導體業|2 -8 -13|68 82 -12 -18|0.9 28
5225 東科-KY|其他電子|-10 2 -12|88 88 6 -3|2.7 142
5234 達興材料|光電業|3 10 13|84 84 -8 30|1.6 298
5236 凌陽創新|半導體業|10 15 7|77 77 -1 -8|0.7 32
5243 乙盛-KY|光電業|42 36 18|78 78 -19 1|0.3 56
5244 弘凱|光電業|-18 -17 -12|78 78 9 1|0.1 18
5258 虹堡|電腦及週|-2 -5 -2|63 68 3 -26|1.1 60
5263 智崴|文化創意|13 71 14|59 61 -28 -37|0.9 28
5269 祥碩|半導體業|24 21 -4|80 90 23 17|0.7 1746
5274 信驊|半導體業|93 108 1|65 71 -15 -30|0.7 1861
5278 尚凡*|數位雲端|-11 11 7|77 77 8 58|0.4 10
5283 禾聯碩|電器電纜|9 3 -2|92 96 -2 -1|0.9 8
5284 jpp-KY|其他|32 49 38|64 83 -2 26|0.5 152
5288 豐祥-KY|電機機械|-9 6 7|80 80 -5 -8|1.4 19
5289 宜鼎|電腦及週|3 3 -5|82 90 15 -8|2.0 292
5292 華懋|綠能環保|-5 9 -2|87 87 -3 7|2.0 9
5299 杰力|半導體業|-19 -9 -3|74 87 3 -13|2.0 6
5306 桂盟|運動休閒|-7 12 6|79 79 1 -18|0.7 22
5309 系統電|電子零組|-9 -13 -8|84 84 -13 5|0.6 141
5312 寶島科|生技醫療|1 2 -1|96 96 31 41|1.4 28
5314 世紀*|其他|184 245 na|88 88 116 384|0.7 665
5315 光聯|光電業|54 65 51|86 86 -7 16|0.4 9
5328 華容|電子零組|-4 11 24|80 80 1 0|0.2 17
5340 建榮|電子零組|14 26 -39|61 75 -14 -12|1.4 22
5347 世界|半導體業|16 19 1|74 81 10 -18|1.5 656
5351 鈺創|半導體業|-32 -13 -36|64 84 -3 -14|1.6 52
5371 中光電|光電業|-10 -1 0|68 87 6 1|0.5 415
5381 光譜|電機機械|2 27 -208|59 79 -12 -14|0.6 8
5386 青雲|電腦及週|148 206 61|70 70 -9 -21|1.3 16
5388 中磊|通信網路|-27 -14 -3|94 98 22 23|0.8 522
5392 能率|光電業|-21 -10 -6|82 89 24 5|1.0 266
5403 中菲|資訊服務|6 33 21|96 99 23 13|0.8 21
5425 台半|半導體業|26 27 22|63 75 -17 -23|1.9 49
5426 振發|電腦及週|57 57 43|73 81 -12 3|0.4 22
5432 新門|綠能環保|-64 -46 -15|49 50 -15 -48|0.7 59
5434 崇越|電子通路|37 36 16|89 89 -6 3|1.2 131
5438 東友|電腦及週|-4 20 6|57 57 -28 47|0.5 16
5439 高技|電子零組|13 12 14|99 99 42 51|1.0 862
5443 均豪|半導體業|-38 8 -39|59 59 -28 -38|1.1 208
5452 佶優|其他電子|-10 -2 -2|74 75 -14 -15|1.4 20
5457 宣德|電子零組|22 46 13|72 79 -10 2|0.4 18
5465 富驊|電腦及週|-7 -3 17|79 89 -10 15|0.5 12
5469 瀚宇博|電子零組|0 3 7|77 95 4 3|0.6 90
5471 松翰|半導體業|-24 -3 -4|75 85 -8 -10|0.5 7
5474 聰泰|電腦及週|-11 -7 -8|84 84 24 19|0.9 432
5478 智冠|文化創意|14 2 -11|83 93 -0 -0|2.1 12
5481 新華|其他|-4 -4 -3|80 80 1 12|0.2 17
5483 中美晶|半導體業|-3 -9 -7|54 63 -21 -37|0.8 575
5484 慧友|光電業|-36 -12 -34|46 67 -2 -35|0.4 23
5493 三聯|其他電子|6 14 -5|80 87 9 -6|1.5 13
5508 永信建|建材營造|-89 -80 -130|49 55 -13 -41|2.1 138
5511 德昌|建材營造|-22 -12 2|89 100 4 8|1.1 7
5515 建國|建材營造|29 55 5|84 96 2 5|0.5 9
5519 隆大|建材營造|10 2 -142|56 71 -6 -24|0.9 12
5521 工信|建材營造|13 32 2|78 89 3 4|1.3 14
5522 遠雄|建材營造|4 -30 -287|84 94 18 2|0.2 74
5530 龍巖|其他|-17 -16 -13|99 99 23 31|1.6 53
5531 鄉林|建材營造|-38 800 622|71 87 -13 -2|0.6 7
5534 長虹|建材營造|65 115 0|67 82 5 -16|0.9 123
5536 聖暉*|其他電子|31 42 22|85 85 24 39|0.5 266
5607 遠雄港|航運業|5 12 -5|69 90 -2 -10|0.3 12
5608 四維航|航運業|13 16 11|88 97 14 16|7.5 77
5609 中菲行|航運業|21 36 4|86 93 -1 -7|1.3 10
5706 鳳凰|觀光餐旅|150 105 31|84 99 8 15|0.8 18
5864 致和證|金融業|175 -19 -49|80 85 -4 -12|0.8 11
5871 中租-KY|其他|0 0 -4|75 78 4 -13|1.1 791
5876 上海商銀|金融保險|20 19 12|95 100 18 10|0.4 206
5880 合庫金|金融保險|-6 -6 -11|93 95 -1 -4|1.2 207
5903 全家|居家生活|6 5 -1|99 99 1 2|0.7 7
5904 寶雅|居家生活|24 15 5|96 96 8 1|2.3 89
5905 南仁湖|觀光餐旅|44 14 10|60 60 -4 -40|1.0 10
6005 群益證|金融保險|6 6 -28|94 94 24 22|0.3 85
6015 宏遠證|金融業|-13 -38 -288|83 91 -5 -3|1.2 9
